Timestamp,GyroX,GyroY,GyroZ,AccX,AccY,AccZ
,-0.436507255,0.186992452,-0.147472277,-0.609466434,-0.210981719,-0.650717556
,-0.422668725,0.255588025,-0.116876833,-0.623460889,-0.174774667,-0.583729386
,-0.499582827,0.114556156,0.246583924,-0.67160362,-0.214665412,-0.608432114
,-0.601741314,0.143371522,0.346280247,-0.651157677,-0.225108534,-0.656893253
,-0.560530365,0.17473653,0.33056438,-0.659810901,-0.137606237,-0.641984344
,-0.557740331,0.192824021,0.380103588,-0.648414195,-0.110742569,-0.682083368
,-0.517317295,0.215616152,0.385226697,-0.671426654,-0.083756655,-0.655775845
,-0.317212045,0.227197528,0.495307952,-0.717769027,-0.106116533,-0.644743025
,-0.231046706,0.313559383,0.616159141,-0.656828165,-0.128977858,-0.703639865
,-0.5798105,-0.128638566,0.562605798,-0.571501315,-0.141693532,-0.761654437
,-0.351005703,0.089648455,0.667267442,-0.686812103,-0.009802043,-0.797406673
,-0.188751891,0.119791351,0.733005047,-0.630569637,0.05057317,-0.725827098
,-0.198265105,-0.06867785,0.62040174,-0.618425071,0.106889874,-0.785198271
,-0.460006237,-0.211633623,0.388370275,-0.643373013,0.168057695,-0.758741021
,-0.34033978,-0.002939625,0.307255715,-0.608781457,0.240944147,-0.744703948
,-0.123266093,0.105461024,0.345798135,-0.621706724,0.355930239,-0.76547128
,0.003827475,0.264085382,0.198226526,-0.637196362,0.309067905,-0.753202081
,0.22073622,0.370034128,0.197670922,-0.650887012,0.243118018,-0.818369508
,0.691669703,0.213268444,-0.024961023,-0.6447258,0.213075221,-0.773825347
,1.083850384,0.262260944,-0.118838117,-0.690916181,0.172539532,-0.858431697
,1.0623734,0.365193158,-0.205925077,-0.66520685,0.073367119,-0.817717314
,1.099939346,0.230255067,-0.260539055,-0.63629359,0.15089193,-0.804163575
,0.630086899,0.115291633,-0.402440131,-0.645632684,0.084814996,-0.802360833
,0.472936034,0.095794678,-0.42837885,-0.661731184,0.013411008,-0.864691734
,0.812143266,0.461983621,-0.507103145,-0.700520456,0.046301983,-0.874455214
,0.803022027,0.695840836,-0.584412158,-0.677850842,-0.037213784,-0.850875735
,0.627460003,0.57711935,-0.554561317,-0.614653826,-0.150210772,-0.872508585
,0.629836917,0.618099153,-0.387057066,-0.625248313,-0.201380546,-0.830817938
,0.652441442,0.699638069,-0.298582196,-0.582850158,-0.244692147,-0.810504496
,0.724556506,0.793868244,-0.067182183,-0.487306237,-0.248622004,-0.813796282
,0.806063235,1.219954967,0.124448642,-0.356867671,-0.211384103,-0.787454367
,0.916878045,1.638604641,0.323860765,-0.204903156,-0.299954757,-0.826143622
,0.415945053,1.47497046,0.45494771,0.047005862,-0.385613278,-0.766200066
,0.740550816,1.90610373,0.624349713,0.153023452,-0.267400414,-0.575625837
,0.858202696,2.280538321,0.921135724,0.270527005,-0.412216619,-0.672908306
,0.46487394,2.443830729,1.394983172,0.396665066,-0.536695167,-0.654880583
,0.466723591,2.893204451,1.933059096,0.509845048,-0.454678819,-0.532422066
,0.369035751,3.486769676,2.609753132,0.65655902,-0.500821084,-0.478064775
,-0.447461218,3.889618874,3.31199646,0.927460093,-0.479523301,-0.305774093
,-1.30369091,4.667694569,3.930343866,1.379340142,-0.591592878,0.2945683
,-0.861005723,6.447933674,3.993964434,2.166106969,-1.081604414,0.299230456
,-0.862127066,8.519209862,5.666142464,3.071870893,-0.124795727,0.913965702
,-2.681014061,10.59797382,7.705263615,4.972341418,0.107209146,1.156850219
,-8.186536789,9.206980705,9.912979126,6.299027503,2.628346473,1.859315276
,-11.86414909,7.847509861,9.345704079,5.674896896,4.693617105,-0.697836578
,-15.13036442,5.277727127,4.990172386,3.279766858,5.425489306,-1.366040677
,-17.01739883,0.196886852,1.775430799,1.017232835,6.042379931,-0.611780494
,-32.94929886,-3.383133888,1.68155551,-1.025841773,2.720841557,-1.032956839
,-29.96286583,-3.114579678,-7.086081028,1.465337694,3.600448787,-0.477113128
,-9.958460808,-2.547506094,-9.341012955,0.930352688,9.243557394,2.142670199
,-11.17869091,6.210948467,-15.97348595,0.982372493,4.756844759,-0.94847548
,-1.908993125,-0.759540021,-7.664542675,1.245943911,3.50157851,-0.482683063
,3.742595911,-0.570848584,-11.42264938,4.135294408,4.436984301,0.329680026
,4.68575716,0.228511751,-10.44360065,3.209248394,1.353944957,0.518378377
,6.049086094,0.673303068,-9.848355293,2.358525038,1.366375804,0.915087909
,6.697454453,0.880135596,-8.549339294,2.045744658,1.309897661,1.61303708
,6.424037457,0.655422211,-7.029140949,1.509491444,1.060080081,1.911225662
,6.35721159,1.416126132,-6.356298447,0.744400918,0.869542807,1.346658766
,5.78189373,1.183953047,-5.796786785,0.561450839,0.69629408,1.01000604
,4.79378891,0.400049478,-4.479255676,0.407147527,0.550456434,1.455899268
,4.561129093,0.377271861,-4.072509766,0.146531403,0.269643962,1.162432283
,4.352852345,0.266122162,-3.740824223,-0.072721779,0.030801594,1.050891988
,4.144570827,0.303513736,-3.379179001,-0.215957522,-0.078316629,1.202379435
,3.967371702,0.600522757,-3.339270115,-0.229418099,-0.058839619,1.275327981
,3.703410387,0.193297356,-3.206635475,-0.272268534,-0.528761685,1.138726503
,2.690624475,0.105090439,-3.145812273,-0.341884255,-0.466079593,0.982043713
,2.920022011,1.039622188,-2.838997364,-0.4052127,-0.41896373,1.048846483
,2.93974638,0.567377865,-2.574411631,-0.184906065,-0.888150394,0.723454177
,2.96042347,-0.10509786,-2.36325407,-0.394199848,-0.932306826,0.395673513
,3.286086082,0.418837637,-1.305104256,-0.437316716,-0.829470456,0.575719237
,3.196946621,-0.677547693,-1.209914088,-0.377346128,-0.846372128,0.78342998
,2.850241423,0.216787055,-1.066752195,-0.560017198,-0.519514799,1.044224918
,1.726344705,-0.347132325,-1.299842596,-0.33582741,-0.735818982,0.952078581
,1.171687484,0.393275946,-0.826448262,-0.510578543,-0.558776557,1.057507396
,0.749920368,0.255505204,-0.613274217,-0.198094696,-0.647709429,1.029290676
,-0.040689711,0.155940577,-0.278352737,-0.221777022,-0.540700078,1.123770952
,-0.848626971,-0.191519529,-0.08172337,-0.162529022,-0.692886949,0.981454372
,-1.613180041,-0.123375013,0.112625867,-0.136681646,-0.620535791,0.913590193
,-2.349536419,-0.296388298,0.454748511,-0.094352931,-0.620125532,0.907910705
,-2.845052958,-0.412348568,0.841055036,-0.068975866,-0.606560409,0.773069561
,-3.218422413,-0.257063597,1.124692082,-0.065950036,-0.484413803,0.691578448
,-3.491447449,-0.182723403,1.319312215,-0.02552402,-0.482847869,0.550893962
,-3.380268812,-0.195760652,1.783326268,-0.05355829,-0.546878576,0.34999302
,-3.320074081,-0.203320265,2.069595814,0.030990541,-0.390471995,0.39899981
,-3.275118589,-0.159337133,2.33975625,-0.227963924,-0.378036737,0.299508691
,-2.9176507,-0.079682209,2.561692953,-0.281304479,-0.348151207,0.10835585
,-2.842758656,-0.057189416,2.76079154,-0.484103799,-0.247226357,0.171732709
,-2.813938856,0.057186648,2.810471535,-0.510053694,-0.173618972,0.07453993
,-2.505280256,0.035801068,3.027534723,-0.520912945,-0.229609847,0.056433428
,-2.59293294,0.01914042,3.213622093,-0.843632042,-0.220512092,0.230200909
,-1.651667118,0.432950526,3.210100889,-0.606646001,-0.026953757,-0.109171078
,-1.299053669,-0.044681523,4.149469852,-0.655687869,-0.102535248,0.084165379
,-2.882682323,-0.702162862,4.724720955,-0.87068522,-0.01867488,0.348190296
,-2.322443485,-1.094184518,5.087437153,-0.626567125,0.113794245,-0.047246337
,-2.818105936,-1.673638344,5.764444828,-0.714061379,0.235851958,0.074900687
,-3.632194757,-2.472583771,6.284606934,-0.629906058,0.367762834,0.303463817
,-3.788105726,-3.384052038,6.617964745,-0.433385789,0.514326245,0.320190459
,-4.057301521,-3.925955772,6.74601078,-0.121130645,0.801617086,0.653861225
,-3.39993453,-3.703163862,6.255853653,0.090235651,1.158078432,0.989304066
,-2.947324276,-3.162639856,6.131277084,-0.031150997,1.251829505,1.220692694
,-2.112960815,-2.172776699,5.972360134,0.18140173,1.086070597,1.031318486
,-1.62940824,-1.409424663,5.628441811,0.621516459,0.991272032,1.222601652
,-1.84093082,-1.507100105,5.439466,0.966252699,0.936949432,1.288491488
,-1.334957838,-1.545677066,4.819599628,1.000523895,0.880726457,1.142563105
,-0.514444113,-1.222743511,4.412299156,0.938777924,0.837701738,0.962797165
,-0.083189853,-0.934488952,4.180859089,0.930231303,1.090435475,1.08674705
,-0.970011771,-0.480726182,3.861904383,0.92318663,1.104130149,1.247728527
,-0.823257923,-0.448432326,3.750767231,0.899440885,1.090746403,1.047789574
,0.690429807,-1.569900632,3.477321386,0.329563498,0.89796409,0.950734198
,0.881833136,0.348483682,2.696451426,0.638727665,0.17414254,1.266519785
,0.006245655,0.946472883,3.089863062,0.385690272,0.372214168,0.935309708
,0.046313722,1.080424666,2.899819136,0.221200705,-0.076372996,0.911958635
,1.43741262,1.002042651,2.325344324,0.592635214,0.304162107,0.710200548
,1.211867452,1.24274683,1.147821784,0.486811697,0.449434571,0.778019667
,2.469054937,0.291431904,2.166525126,0.461325109,-0.397137821,1.057730973
,3.911729336,0.330305755,2.945624828,0.488776684,-0.090201244,0.884605467
,4.918449879,-0.028387772,3.06702137,0.46904242,0.066808388,0.836105347
,5.872050285,-0.446032524,2.940703392,0.613456726,0.119044602,0.787978888
,6.677864075,-0.132757232,2.783111811,0.571742177,0.170621783,0.929496646
,7.454156876,0.114163518,2.53912878,0.692580938,0.298384428,1.060583174
,7.296764374,0.051607415,2.154324293,0.798084259,0.350878954,0.869427145
,6.49699831,0.351571858,1.603666186,0.750314355,0.350326777,0.64824298
,6.581243515,0.555164695,1.323191881,0.752947211,0.550204694,0.598657042
,6.775585651,0.465802968,1.255869389,0.761378527,0.519818008,0.541322753
,6.598472118,0.355725616,1.039526105,0.715533912,0.457303107,0.399425432
,6.304491997,0.575674415,0.828372777,0.709882259,0.490253389,0.28171071
,5.908998966,0.673067451,0.728051364,0.782905459,0.436111808,0.116092183
,6.31718111,1.033500195,0.923796773,0.800278783,0.543124646,0.045975447
,5.094304562,1.264245391,0.716141164,0.822259545,0.31626308,-0.082438827
,4.548034191,1.345141768,0.641329348,0.821398497,0.453886122,-0.063631535
,4.505496502,1.250256658,0.732642055,0.853649199,0.470371187,-0.150387287
,4.38314724,1.203601003,0.724736333,0.90886426,0.407296956,-0.166499048
,4.3262887,0.941547036,0.571470141,0.894881904,0.376769379,-0.159906328
,3.823495865,0.720561445,0.349356234,0.936672032,0.306810215,-0.24463883
,3.336420536,0.066841677,0.131603882,0.942635834,0.048401102,-0.398843706
,3.116126537,-0.201947004,-0.081436746,0.861292064,0.136699237,-0.339633733
,3.202921391,-0.160450205,-0.325440824,0.896738648,0.179936364,-0.320601434
,3.289769173,-0.150410965,-0.56359452,0.943003953,0.182353362,-0.256130278
,4.222366333,-0.547986031,-0.840016067,0.910382032,0.377656367,-0.37976706
,3.166085005,0.263495386,-0.944430411,0.686109185,-0.28891876,-0.437107354
,0.738618135,0.694396257,-1.120695353,0.881771028,-0.011167292,-0.661294252
,0.940742731,0.070460379,-0.95517236,0.956324697,0.339135665,-0.570370674
,2.257453203,0.510749221,-0.96114552,0.813532531,0.196660347,-0.214583009
,1.524739385,0.65228045,-0.891629219,0.924814045,0.19208239,-0.479738235
,1.081286311,0.219631299,-0.802081227,0.952339888,0.248260655,-0.315053552
,1.828780174,0.674962282,-0.89857471,0.827675641,0.196651697,-0.407676548
,1.865453959,0.776162863,-0.814450383,0.96681881,0.228584625,-0.392607093
,1.483840823,0.556940556,-0.816939533,0.975393236,0.23116003,-0.144747883
,2.287161589,0.637751818,-0.516875625,0.940800965,0.246829055,-0.184683949
,1.02749896,0.062466368,-0.482286274,1.084355295,-0.069486246,-0.202568918
,2.400369644,-0.094664752,-1.449621916,0.991461635,0.418999955,-0.13722831
,4.619930744,-0.868094146,0.172235072,0.869348407,0.221877217,-0.246484458
,1.976619244,-1.117224097,-1.017816663,1.059858322,-0.774636865,-0.634287655
,1.370217919,-0.21980235,-1.200534225,0.808230162,-0.078613028,-0.606110036
,0.689456284,-0.191039756,-1.191244006,0.94388324,-0.180122137,-0.413739294
,0.22039105,-0.324532032,-1.301050901,0.960350275,0.067379728,-0.28357935
,0.103891596,-0.471270174,-1.332016706,0.960095286,0.344039559,-0.385824025
,-0.036740154,-0.359255105,-1.494528651,0.910417855,0.210054159,-0.387635797
,-0.207506716,-0.434925377,-1.534650683,0.838005662,0.238374799,-0.195890307
,-0.604485154,-0.146217033,-1.361105919,0.90191561,0.343599677,-0.563320667
,-0.461294532,-0.076303586,-1.52485323,0.958089173,0.310656071,-0.589536428
,-0.220943734,0.248592749,-1.765637517,0.966946125,0.700563222,-0.569960952
,-0.208388418,0.746134698,-1.880014181,1.039599657,0.595672876,-0.510030061
,-0.507230997,-0.537387908,-2.287761927,1.077983916,0.892056823,-0.293055296
,-0.62669915,-1.182177186,-2.496707678,0.948806226,0.745474517,-0.454259247
,-0.730074763,-1.227936983,-2.549564362,0.846151412,0.695159256,-0.575623661
,-0.597238362,-1.397625327,-2.548395157,0.74891603,0.782892406,-0.580654889
,-0.75334537,-1.400503397,-2.517212629,0.716410518,0.75496614,-0.819420725
,-0.524493337,-1.491323471,-2.44828248,0.679465503,0.895101666,-0.729438186
,0.063622773,-1.858882904,-2.606541634,0.722204328,0.949731946,-0.679718971
,-0.135299206,-1.666666031,-2.577254295,0.559455633,0.756271958,-0.713266611
,0.216087654,-0.887953818,-2.372154236,0.240210369,0.624643087,-0.439185232
,1.142127633,-0.633597076,-2.11683321,0.089783654,0.599388838,-0.499740988
,1.167489529,-0.926649272,-1.86055398,0.180535045,0.612699568,-0.806353807
,1.288652062,-0.390256077,-1.791345716,-0.059083848,0.472751677,-0.570473254
,1.4736619,-0.355567843,-1.688328147,0.019196074,0.76083076,-0.496197402
,1.703475595,-0.677594721,-1.262951493,0.077363357,0.580255032,-0.733549237
,1.498022079,-0.707757831,-1.22860074,0.184982985,0.540487468,-0.726732135
,1.881918192,-0.517640591,-1.03789854,-0.029023781,0.859745681,-0.469228208
,1.915207148,-0.576078117,-1.120082021,-0.015934989,0.702399373,-0.470038474
,1.291474342,-0.436593533,-1.249325275,-0.082313761,0.617011189,-0.584088326
,1.292649865,-0.678925037,-1.215194702,-0.153666377,0.548467219,-0.66522795
,1.666048527,-0.961081564,-0.904718697,-0.249814093,0.474554181,-0.626281142
,1.490650535,-1.005874872,-0.870243192,-0.300154597,0.337226778,-0.627618611
,1.697536707,-1.209422708,-0.745130122,-0.337235153,0.248254389,-0.794042587
,1.63001442,-1.109920144,-0.621771991,-0.434312969,0.047741801,-0.958133042
,1.927509665,-0.688198149,-0.382493645,-0.549079418,0.029418677,-0.831406116
,2.037972689,-0.173671246,-0.33648771,-0.513872474,0.006535649,-0.702494979
,2.770281553,-2.005843878,-0.043443561,-0.145655692,0.232768893,-0.968285203
,1.638176918,-1.340021014,-0.081429355,-0.563958585,-0.112377703,-0.896863699
,1.097015262,-0.806856096,-0.387453854,-0.487518728,0.105196089,-0.980912268
,1.40868485,-0.891268075,-0.464711159,-0.506203473,0.32116659,-0.69559145
,1.300807357,-0.729402483,-0.659594238,-0.474243879,-0.07661517,-0.882744789
,1.05633533,-0.150058359,-0.716134012,-0.531673908,-0.014666282,-0.820567787
,0.953754723,0.562916219,-0.796437323,-0.579893708,-0.014072943,-0.818536937
,0.98520124,0.381355494,-0.806170881,-0.495776951,-0.02287896,-0.760215044
,1.013341427,-0.135810584,-0.695514679,-0.514272213,-0.125724442,-0.744453073
,0.702547848,-0.309264421,-0.777273178,-0.522601962,-0.28229779,-0.825983703
,0.514009655,-0.250464469,-0.706339896,-0.540407777,-0.316940501,-0.759366512
,0.495701998,-0.16695492,-0.529294789,-0.550538838,-0.368232369,-0.761230528
,0.481637299,-0.094098158,-0.425116271,-0.527757227,-0.342803881,-0.752016246
,0.350250006,-0.074830726,-0.327035278,-0.517457724,-0.339425012,-0.724841952
,0.222365484,0.062307421,-0.329687089,-0.514452696,-0.356570035,-0.786351264
,0.004432094,0.419010162,-0.462508529,-0.460500777,-0.323225021,-0.780002773
,-0.018575896,0.461494327,-0.315823615,-0.429973125,-0.308375061,-0.727540374
,0.045071911,0.500940621,-0.166837186,-0.370727897,-0.301246583,-0.735823452
,0.012921944,0.992808938,-0.121894628,-0.362739265,-0.46068427,-0.716532111
,0.070264742,1.482669592,0.03988269,-0.343112469,-0.571874261,-0.649447739
,0.04958982,1.58408308,0.343213022,-0.175568908,-0.466268718,-0.523219347
,-0.141988784,1.838583469,0.482804418,-0.011459708,-0.451607317,-0.577166319
,-0.339212924,2.266675472,0.835290432,0.140546113,-0.443098307,-0.478737652
,-0.396890014,2.713772058,1.305096984,0.384848028,-0.453802079,-0.353758037
,-0.656877339,3.215143681,1.79513824,0.703059256,-0.584137261,-0.318790138
,-0.821598351,3.810276747,2.466541052,0.984719083,-0.584607363,-0.306650341
,-1.061129451,4.244689465,3.366381884,1.318070296,-0.55718492,-0.209934294
,-1.045352936,4.756272793,4.464669228,1.705721982,-0.438681059,-0.267672896
,-1.090356231,5.150630474,5.63640213,2.12394838,-0.3481993,-0.356027782
,-1.809800506,5.515096188,6.778110027,2.886900038,0.051569544,-0.173501372
,-3.634590626,5.435053349,7.834031105,3.507079542,0.174181357,0.515625834
,-6.700329781,5.928438187,9.340549469,3.965993881,1.218325466,0.679786444
,-7.192178249,9.226800919,10.90198135,4.072745681,3.584687456,0.543165326
,-13.65739727,6.539478779,7.941157341,4.161756694,3.267253011,0.191157341
,-14.03433037,3.969284534,5.222353935,2.265900373,6.616499417,0.647402167
,-21.05138588,-3.49655056,2.229496002,0.579910219,6.104044363,-1.231994629
,-34.80279922,1.395378947,-6.701414108,-0.222458661,-0.125271022,0.974775493
,-13.90475559,1.277362704,-7.679596901,1.032358944,11.9385736,4.063635051
,-6.438080311,2.565166712,-9.24700737,2.626134455,2.032411695,-3.432757258
,-6.09152174,3.470008612,-10.28348732,1.392060943,3.554445386,-1.005871236
,2.337370872,-0.277482808,-13.29285336,2.428482451,5.545185328,1.046312571
,5.393788815,0.918055236,-11.13761044,3.792808563,1.138168514,0.781294584
,6.797692299,1.273819566,-10.11761856,2.74578017,1.46441102,0.958349317
,7.19831419,1.296602011,-9.136039734,2.186829269,1.325040579,1.425860137
,7.271606445,0.991845429,-7.42873621,1.774902046,1.324662209,2.233128525
,6.82149601,0.582680464,-6.51864624,1.174277484,0.70752573,1.990894601
,4.553674221,0.877655327,-5.155478954,0.683729589,0.615882253,1.513979333
,4.667020798,1.000930667,-5.165327072,0.236674249,-0.002927661,1.19869455
,3.866081476,0.690236211,-4.104320526,0.090926945,0.337379307,1.432398748
,3.431591749,-0.092073672,-3.625927925,0.198518217,-0.016051918,1.276582824
,2.84168601,-0.272974968,-3.996968031,-0.078263402,-0.188164681,0.852004353
,3.25672555,0.355875492,-4.252586365,-0.219842494,-0.445026636,0.949231453
,2.355373383,0.822542608,-2.952890873,-0.263719857,-0.601110995,1.089705124
,3.212427378,0.638478339,-3.115413666,-0.174445152,-0.665180326,0.639954284
,3.100910664,0.662789643,-3.060025692,-0.31011951,-0.865985155,0.474481747
,3.01701355,0.551687598,-2.670154572,-0.353140831,-0.743095219,0.584523022
,4.023654461,-0.179684162,-2.670498848,-0.221219778,-0.594669461,0.665320188
,3.888858557,-0.780306816,-2.843016386,-0.381432295,-0.900353611,0.42370525
,3.481399059,-0.361309022,-2.471197367,-0.571872503,-0.742706835,0.653822422
,4.74293232,-0.934070945,-2.363715649,-0.286677957,-0.513095677,0.846689224
,4.895788193,-1.14502871,-2.799723387,-0.316536129,-0.432974041,0.639570653
,3.201947451,-0.067463353,-2.073628902,-0.310056254,-0.441240609,1.188481629
,2.74843955,-0.930828452,-2.041645765,0.066820845,-0.72662133,1.018159628
,1.693115354,-0.818040073,-1.971706748,-0.060533345,-0.529512048,1.289159596
,0.450573146,-0.406051517,-1.753817677,0.047698736,-0.567241102,1.332459211
,-0.541504025,-0.618985295,-1.39114511,0.165393196,-0.377542496,1.297913074
,-1.262182474,-0.391133189,-0.833058417,-0.05912168,-0.745559514,1.144978583
,-1.86660099,0.968757868,-0.197264805,0.154763781,-0.448195398,1.208981335
,-2.3714571,-0.127437696,0.415978491,0.380292799,-0.589547455,1.069694817
,-2.021174431,0.670683861,1.358501434,0.165594297,-0.504245698,0.854070902
,-2.309292555,0.483346701,1.810885191,0.251547575,-0.591111064,0.851964414
,-3.149692774,-0.104490973,2.240598202,0.237937883,-0.624843955,0.730889618
,-4.18721199,-0.873861074,2.775756598,0.17714712,-0.46220535,0.883765221
,-3.100206614,-0.726765394,3.29795289,0.039716288,-0.288862288,0.579656422
,-3.299907446,-0.56148839,3.152871132,-0.059379876,-0.495578289,0.584931105
,-3.388259649,-0.265608758,3.227797747,-0.180446774,-0.477139175,0.509628028
,-2.933832407,-0.416480601,3.635967255,-0.177227497,-0.288374126,0.501583695
,-2.937777996,-0.349842668,3.864962339,-0.346857309,-0.339698613,0.312644273
,-2.314342022,0.159165695,3.896899223,-0.388022721,-0.325814664,0.186582923
,-2.30472827,-0.10857524,4.267828465,-0.421849191,-0.229815722,0.304001704
,-2.292812109,0.09603782,4.55960083,-0.578249931,-0.318959296,0.199724048
,-1.641670942,0.168077126,5.37526083,-0.444430828,-0.201767981,0.197204962
,-1.529472709,0.459694862,6.521977901,-0.560965121,0.011720359,0.268426809
,-1.834969521,1.223508835,8.298135757,-0.557848275,0.069856077,0.190742537
,-2.126321316,0.658734977,8.77241993,-0.38991046,0.430065066,0.093754779
,-2.042522669,-0.436321974,6.830506802,-1.003488362,0.924197495,0.163237434
,-2.433764219,1.897016644,5.235105991,-0.890096307,0.609812379,0.50277108
,-3.368226767,0.861647427,5.38340807,-0.180411756,0.839304686,0.214174889
,-4.231636524,0.056393251,5.496233463,-0.228320777,1.205077767,0.58551611
,-5.301724434,0.621763051,4.831520081,-0.401125371,1.323658943,0.522410616
,-3.822256565,0.937139571,4.181841373,-0.234034717,1.191415727,0.297001243
,-3.328757286,0.773957074,3.836099148,0.131516635,1.184652209,0.682057977
,-4.678431034,0.07110668,3.697629452,0.280989826,1.225644708,1.037369221
,-4.846727371,-0.469994783,3.393622637,0.243419647,1.068837047,0.809404314
,-3.484661341,-0.634381115,3.07757926,0.294567466,0.846543252,0.551617801
,-1.972627997,-1.149644732,2.947305679,0.401013964,0.717901528,0.634543717
,-1.886826992,-1.461490631,3.05084157,0.589581095,0.586982369,0.986293316
,-1.970887303,-0.778249562,3.231329679,0.714687452,0.336395979,0.856887043
,-0.609221399,-1.820195556,3.274440527,0.765440911,0.489001632,1.386774778
,-1.101956844,-0.401306808,3.746566296,0.679580599,0.689737707,1.142435193
,0.354978114,-0.21115835,4.058747292,0.209149003,0.921172619,1.239952803
,-0.111081176,0.729164183,3.614949942,0.256482482,0.53162846,1.439294994
,0.457817465,0.443470091,3.672009468,0.310706675,0.506255627,0.927740335
,2.074623108,-0.370290339,3.321276903,0.275327176,0.394992828,0.526193082
,2.819782019,-1.325701594,3.77818656,0.267967641,0.373382717,0.577018261
,2.810831547,-1.306599259,3.538541794,0.406708121,0.392301589,0.770607412
,3.587392092,-1.470370412,3.528226376,0.501396537,0.615109414,0.91749227
,6.164247513,-1.741872191,3.471864462,0.570784867,0.761493087,1.089395583
,8.190382957,-0.99836272,3.235561848,0.489494085,0.580184102,1.35089463
,8.909080505,-0.088500507,2.597550869,0.646781206,0.507182658,1.344069153
,9.563405991,0.439993232,1.800948977,0.711361527,0.625605792,1.167309493
,9.905608177,0.762522757,1.027466774,0.80380863,0.672408313,0.900647104
,9.429473877,0.73084861,0.304319203,0.852572441,0.541285574,0.662886839
,7.860171318,0.930751204,-0.250207722,0.88881135,0.48145777,0.339333393
,6.839342117,0.91532129,-0.328479409,0.87715441,0.605547935,0.13745971
,6.694860458,0.5718382,-0.419631451,0.853533804,0.610259116,0.118384406
,6.550068378,0.104882263,-0.400881708,0.878314674,0.60253945,0.024769664
,5.928146839,-0.432988048,-0.471916199,0.901296854,0.378225148,-0.133786708
,4.949805737,-0.345874697,-0.708038867,0.771921754,0.345224887,-0.157764494
,4.415211678,0.122656114,-0.801461756,0.782208681,0.428982049,-0.235005051
,3.983697176,0.034901276,-0.708056927,0.882841408,0.314130843,-0.340281129
,3.327858925,-0.13221541,-0.829681158,0.816498518,0.296735018,-0.373841763
,3.372224331,0.099674143,-0.874678016,0.70533973,0.385278985,-0.303065598
,3.090056658,0.178023681,-0.835878432,0.704912305,0.280417912,-0.418007493
,2.720699549,-0.012199968,-0.851291358,0.69395715,0.179339074,-0.552129686
,2.378303289,0.66043371,-1.061277509,0.632341087,0.229716208,-0.516089082
,2.249368668,0.958608329,-0.882486999,0.762950778,0.162217088,-0.474821448
,1.668976068,0.594252646,-1.668538451,0.789771795,0.199556015,-0.537678301
,1.962532401,1.13687253,-1.746964455,0.734973669,0.371972889,-0.428325474
,2.115887165,0.810748756,-1.66286552,0.817884922,0.432332851,-0.491078466
,2.051410913,0.55218184,-1.619603395,0.918057084,0.222184271,-0.541192323
,1.97043097,0.827032685,-0.939583361,0.970711708,0.159698017,-0.546951324
,1.943215966,0.629929125,-1.112869024,0.900640965,0.187880322,-0.575810164
,2.175807238,0.699855387,-0.986938119,0.909870088,0.098097518,-0.558694631
,2.114260197,0.474072665,-0.967650354,0.981675863,-0.140151925,-0.471189559
,2.246619701,0.27113542,-0.964905798,1.033921003,-0.092147492,-0.355544955
,3.006494761,0.20519641,-1.008324862,1.111771524,-0.1887483,-0.12326017
,2.684579134,0.210876688,-0.841627061,1.180405438,-0.345482107,-0.079100877
,1.516652942,0.094419152,-0.701056361,1.186783314,-0.412435431,-0.101119787
,0.622811675,0.125846356,-0.43527171,0.997024894,-0.394217305,-0.071945131
,0.383438855,0.296468675,-0.192716137,0.934402108,-0.273246597,-0.151170522
,0.359409362,0.357238412,0.030792519,0.946684122,-0.198706355,-0.267552495
,0.497477591,0.324779481,0.145001054,0.952938497,-0.163180981,-0.339195788
,0.683073878,0.358215839,0.328579128,0.905985594,-0.127440039,-0.44817701
,0.267015845,0.412683427,0.475328237,0.964852035,-0.165046532,-0.521392792
,-0.327113539,0.379198968,0.557145238,0.979819417,-0.122789779,-0.457080781
,-0.6748752,0.319922268,0.697487772,0.958562255,-0.100079607,-0.41512242
,-0.523088872,0.28412509,0.817575991,0.947728217,-0.058095774,-0.353997201
,-0.540975869,0.23135227,0.99377197,0.973042369,-0.161266942,-0.363566101
,-1.071048498,0.143887103,1.297494054,0.957646549,-0.231738232,-0.282786936
,-1.470032096,0.316903353,1.469964623,0.9839679,-0.270043172,-0.276105136
,-2.07256031,0.161341682,1.487375855,0.965215683,-0.293060131,-0.190122038
,-2.505355835,0.196027935,1.502439976,0.865836859,-0.271157339,-0.125316292
,-3.362475872,0.411479056,1.473708153,0.848412156,-0.316868931,-0.126856029
,-4.279921055,0.675548732,1.355160594,0.858193636,-0.277974799,-0.169213235
,-5.813544273,1.140375733,1.144260049,0.862036943,-0.347013235,-0.212931246
,-3.827965736,1.836365104,-0.156781584,0.809389114,0.208117545,-0.239276141
,-0.46130982,2.513243675,0.061761357,0.888406336,0.55335591,-0.276744813
,0.650370657,0.909911394,0.759188116,1.102375209,0.42588982,-0.39551039
,0.493053883,-0.866901994,0.897635281,1.129659414,0.160489179,-0.69130145
,-1.596953988,-0.798244715,0.501612067,0.913095057,-0.249080911,-0.948995069
,-1.97147119,0.254414678,0.184605986,0.749812007,-0.116499513,-0.69720459
,-0.958775103,0.060107075,0.173307121,0.897089779,0.215391718,-0.502334446
